466,Moritz Wagner\wagnemo01,C,23,WAS,24,13,14.7,2.5,4.9,.500,0.5,1.7,.300,2.0,3.3,.603,.551,1.5,2.0,.771,0.5,2.5,3.0,1.2,0.9,0.3,0.8,2.4,7.0
467,Kemba Walker\walkeke02,PG,30,BOS,24,24,30.5,6.0,15.6,.388,2.8,7.9,.358,3.2,7.7,.418,.479,2.9,3.2,.921,0.3,3.2,3.5,4.6,1.0,0.3,2.2,1.4,17.8
468,Lonnie Walker\walkelo01,SG,22,SAS,35,29,26.5,4.3,10.3,.414,1.7,4.8,.347,2.6,5.6,.472,.494,1.0,1.3,.795,0.2,2.5,2.8,1.7,0.5,0.4,1.1,2.0,11.2
469,John Wall\walljo01,PG,30,HOU,26,26,31.6,7.5,17.7,.425,2.0,6.0,.342,5.5,11.7,.467,.483,4.0,5.4,.738,0.4,2.8,3.2,6.1,0.8,0.7,3.4,1.2,21.0
470,Brad Wanamaker\wanambr01,PG,31,GSW,38,0,16.2,1.6,4.4,.361,0.3,1.6,.220,1.3,2.9,.436,.399,1.3,1.5,.893,0.2,1.4,1.7,2.6,0.7,0.2,1.0,1.4,4.9
471,T.J. Warren\warretj01,SF,27,IND,4,4,29.3,6.8,12.8,.529,0.0,1.8,.000,6.8,11.0,.614,.529,2.0,2.5,.800,0.5,3.0,3.5,1.3,0.5,0.0,1.0,4.0,15.5
472,P.J. Washington\washipj01,PF,22,CHO,36,36,29.4,4.4,9.7,.460,1.5,3.5,.417,3.0,6.1,.484,.536,2.2,2.8,.800,1.5,4.9,6.3,2.8,1.0,1.2,2.1,2.8,12.6
473,Yuta Watanabe\watanyu01,SF,26,TOR,26,1,11.6,0.8,2.6,.313,0.5,1.3,.371,0.3,1.2,.250,.410,0.3,0.4,.900,0.8,2.2,3.0,0.5,0.4,0.5,0.3,0.9,2.5
474,Tremont Waters\watertr01,PG,23,BOS,10,1,9.8,1.0,3.1,.323,0.6,1.5,.400,0.4,1.6,.250,.419,0.7,0.8,.875,0.2,0.6,0.8,3.0,0.6,0.0,1.3,0.6,3.3
475,Paul Watson\watsopa01,SF,26,TOR,21,0,8.9,0.9,2.0,.419,0.6,1.5,.406,0.2,0.5,.455,.570,0.1,0.2,.500,0.1,1.1,1.3,0.4,0.2,0.1,0.3,1.1,2.4
476,Quinndary Weatherspoon\weathqu01,SG,24,SAS,7,0,5.4,0.3,1.0,.286,0.0,0.1,.000,0.3,0.9,.333,.286,0.3,0.3,1.000,0.0,0.4,0.4,0.6,0.6,0.1,1.0,1.0,0.9
477,Russell Westbrook\westbru01,PG,32,WAS,33,33,34.7,8.3,18.9,.441,1.3,4.1,.321,7.0,14.8,.473,.475,3.8,6.3,.598,1.6,8.0,9.6,10.2,1.2,0.3,4.8,2.8,21.8
478,Coby White\whiteco01,PG,20,CHI,40,36,32.4,5.7,13.8,.414,2.3,6.6,.351,3.4,7.2,.472,.498,1.8,2.0,.889,0.5,4.2,4.7,4.8,0.5,0.2,2.3,2.6,15.5
479,Derrick White\whitede01,SG,26,SAS,14,10,25.6,4.1,10.8,.384,1.8,5.4,.333,2.4,5.4,.434,.467,2.6,3.0,.857,0.2,2.1,2.3,3.4,0.7,1.1,1.3,2.6,12.6
480,Hassan Whiteside\whiteha01,C,31,SAC,25,1,14.8,3.4,6.2,.558,0.0,0.0,.000,3.4,6.1,.562,.558,1.2,2.4,.525,1.6,4.2,5.8,0.5,0.2,1.4,1.1,1.9,8.1
481,Greg Whittington\whittgr01,PF,27,DEN,4,0,3.0,0.0,0.8,.000,0.0,0.5,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Andrew Wiggins\wiggian01,PF,25,GSW,42,42,32.1,6.7,14.2,.475,1.9,5.1,.379,4.8,9.1,.529,.543,2.3,3.4,.683,1.1,3.5,4.6,2.1,0.9,1.0,1.8,2.2,17.7
483,Grant Williams\willigr01,PF,22,BOS,33,6,18.2,1.8,4.0,.450,0.8,2.0,.418,0.9,1.9,.484,.557,0.6,1.1,.543,1.0,1.9,2.9,0.8,0.5,0.4,0.8,2.6,5.0
484,Kenrich Williams\willike04,PF,26,OKC,41,6,19.5,2.9,5.1,.565,0.6,1.4,.414,2.3,3.7,.623,.622,0.5,0.9,.541,1.3,2.8,4.0,1.8,0.7,0.2,0.9,1.8,6.8
485,Lou Williams\willilo02,PG,34,LAC,39,3,22.3,4.4,10.4,.423,1.1,2.8,.394,3.3,7.6,.434,.476,2.4,2.8,.852,0.4,1.8,2.2,3.6,0.9,0.1,1.5,1.0,12.2
486,Patrick Williams\willipa01,PF,19,CHI,39,39,28.1,3.7,8.1,.460,0.9,2.3,.396,2.8,5.7,.487,.517,1.5,1.9,.773,1.0,3.9,4.9,1.3,0.7,0.7,1.4,2.2,9.8
487,Robert Williams\williro04,C,23,BOS,34,0,16.9,3.4,4.6,.728,0.0,0.0,.000,3.4,4.6,.732,.728,0.8,1.3,.636,2.4,4.0,6.4,1.2,0.9,1.7,1.1,1.9,7.6
488,Zion Williamson\willizi01,PF,20,NOP,39,39,32.7,9.9,16.0,.618,0.2,0.5,.316,9.7,15.5,.627,.622,5.6,8.1,.698,2.7,4.3,7.0,3.5,0.9,0.7,2.5,2.3,25.6
489,D.J. Wilson\wilsodj01,PF,24,TOT,13,0,8.6,1.2,3.5,.356,0.8,2.2,.345,0.5,1.2,.375,.467,0.1,0.2,.500,0.2,1.9,2.2,0.2,0.1,0.3,0.3,1.0,3.3
489,D.J. Wilson\wilsodj01,PF,24,MIL,12,0,8.8,1.3,3.6,.372,0.8,2.3,.357,0.5,1.3,.400,.488,0.1,0.2,.500,0.3,1.8,2.1,0.3,0.1,0.3,0.3,1.1,3.6
489,D.J. Wilson\wilsodj01,F,24,HOU,1,0,7.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
490,Dylan Windler\windldy01,SF,24,CLE,27,0,17.5,2.0,4.4,.442,0.9,2.7,.347,1.0,1.8,.583,.546,0.8,1.0,.808,0.7,3.1,3.8,1.1,0.6,0.4,1.0,1.2,5.6
491,Justise Winslow\winslju01,SF,24,MEM,11,0,21.5,3.5,9.6,.358,0.5,2.5,.179,3.0,7.1,.423,.382,0.7,1.3,.571,0.7,4.0,4.7,1.7,0.5,0.5,1.5,2.5,8.1
492,Cassius Winston\winstca01,PG,22,WAS,8,0,6.4,0.6,1.5,.417,0.5,1.1,.444,0.1,0.4,.333,.583,0.3,0.3,1.000,0.0,0.6,0.6,1.0,0.0,0.1,0.1,0.5,2.0
493,James Wiseman\wisemja01,C,19,GSW,29,17,20.8,4.9,9.4,.526,0.4,1.0,.367,4.6,8.3,.545,.546,1.6,2.6,.613,1.5,4.5,6.0,0.6,0.3,1.0,1.5,3.2,11.8
494,Christian Wood\woodch01,C,25,HOU,19,19,30.7,8.7,15.4,.563,1.7,4.3,.402,6.9,11.1,.626,.619,2.6,4.0,.658,1.7,8.5,10.2,1.4,0.9,1.5,1.9,1.8,21.7
495,Robert Woodard\woodaro01,SF,21,SAC,6,0,2.8,1.0,1.8,.545,0.2,0.5,.333,0.8,1.3,.625,.591,0.0,0.3,.000,0.5,0.8,1.3,0.0,0.0,0.0,0.2,0.0,2.2
496,Delon Wright\wrighde01,SG,28,DET,34,29,29.4,3.8,8.2,.464,0.9,2.5,.365,2.9,5.7,.508,.520,2.1,2.6,.789,1.0,3.6,4.6,5.1,1.5,0.5,1.3,1.3,10.6
497,Thaddeus Young\youngth01,PF,32,CHI,36,4,25.2,5.7,9.4,.603,0.2,0.6,.261,5.5,8.8,.628,.612,0.8,1.4,.529,2.5,3.9,6.4,4.4,1.3,0.6,2.0,2.6,12.3
498,Trae Young\youngtr01,PG,22,ATL,39,39,34.2,7.6,17.6,.433,2.5,6.6,.375,5.2,11.0,.469,.504,8.2,9.4,.872,0.7,3.4,4.1,9.4,0.8,0.2,4.3,2.0,25.9
499,Cody Zeller\zelleco01,C,28,CHO,23,20,22.5,3.8,7.6,.506,0.1,0.9,.150,3.7,6.7,.552,.514,1.4,2.0,.702,2.4,4.7,7.1,2.3,0.7,0.5,1.0,2.3,9.2
500,Ivica Zubac\zubaciv01,C,23,LAC,42,3,20.3,3.3,4.9,.662,0.0,0.0,.000,3.3,4.9,.668,.662,1.9,2.3,.813,2.5,4.5,7.0,1.1,0.4,0.8,1.0,2.4,8.4
